ID,REGION,SITE,SITE_CODE,BLOCK,PROV,TREE,SEROT,COMBIN2,COMBIN3,com2sub,com3sub
26519,10,157,DOGC,2,19,5,1,DOGC:19,DOGC:19:2,8,4
26523,10,157,DOGC,2,19,9,1,DOGC:19,DOGC:19:2,8,4
26058,10,157,DOGC,1,28,3,1,DOGC:28,DOGC:28:1,8,3
26060,10,157,DOGC,1,28,5,1,DOGC:28,DOGC:28:1,8,3
26064,10,157,DOGC,1,28,9,1,DOGC:28,DOGC:28:1,8,3
26596,10,157,DOGC,2,28,1,1,DOGC:28,DOGC:28:2,8,5
26600,10,157,DOGC,2,28,5,1,DOGC:28,DOGC:28:2,8,5
26601,10,157,DOGC,2,28,6,1,DOGC:28,DOGC:28:2,8,5
26602,10,157,DOGC,2,28,7,1,DOGC:28,DOGC:28:2,8,5
26603,10,157,DOGC,2,28,8,1,DOGC:28,DOGC:28:2,8,5
26113,10,157,DOGC,1,36,4,1,DOGC:36,DOGC:36:1,8,5
26114,10,157,DOGC,1,36,5,1,DOGC:36,DOGC:36:1,8,5
26115,10,157,DOGC,1,36,6,1,DOGC:36,DOGC:36:1,8,5
26116,10,157,DOGC,1,36,7,1,DOGC:36,DOGC:36:1,8,5
26117,10,157,DOGC,1,36,8,1,DOGC:36,DOGC:36:1,8,5
26650,10,157,DOGC,2,36,1,1,DOGC:36,DOGC:36:2,8,3
26652,10,157,DOGC,2,36,3,1,DOGC:36,DOGC:36:2,8,3
26656,10,157,DOGC,2,36,7,1,DOGC:36,DOGC:36:2,8,3
26134,10,157,DOGC,1,39,7,1,DOGC:39,DOGC:39:1,8,2
26135,10,157,DOGC,1,39,8,1,DOGC:39,DOGC:39:1,8,2
26669,10,157,DOGC,2,39,2,1,DOGC:39,DOGC:39:2,8,6
26670,10,157,DOGC,2,39,3,1,DOGC:39,DOGC:39:2,8,6
26671,10,157,DOGC,2,39,4,1,DOGC:39,DOGC:39:2,8,6
26672,10,157,DOGC,2,39,5,1,DOGC:39,DOGC:39:2,8,6
26675,10,157,DOGC,2,39,8,1,DOGC:39,DOGC:39:2,8,6
26676,10,157,DOGC,2,39,9,1,DOGC:39,DOGC:39:2,8,6
26295,10,157,DOGC,1,95,6,1,DOGC:95,DOGC:95:1,8,4
26296,10,157,DOGC,1,95,7,1,DOGC:95,DOGC:95:1,8,4
26297,10,157,DOGC,1,95,8,1,DOGC:95,DOGC:95:1,8,4
26298,10,157,DOGC,1,95,9,1,DOGC:95,DOGC:95:1,8,4
26830,10,157,DOGC,2,95,1,1,DOGC:95,DOGC:95:2,8,4
26833,10,157,DOGC,2,95,4,1,DOGC:95,DOGC:95:2,8,4
26834,10,157,DOGC,2,95,5,1,DOGC:95,DOGC:95:2,8,4
26838,10,157,DOGC,2,95,9,1,DOGC:95,DOGC:95:2,8,4
4791,3,124,EQUI,1,146,3,0,EQUI:146,EQUI:146:1,8,4
4793,3,124,EQUI,1,146,5,0,EQUI:146,EQUI:146:1,8,4
4795,3,124,EQUI,1,146,7,1,EQUI:146,EQUI:146:1,8,4
4796,3,124,EQUI,1,146,8,0,EQUI:146,EQUI:146:1,8,4
5329,3,124,EQUI,2,146,1,0,EQUI:146,EQUI:146:2,8,4
5331,3,124,EQUI,2,146,3,1,EQUI:146,EQUI:146:2,8,4
5332,3,124,EQUI,2,146,4,1,EQUI:146,EQUI:146:2,8,4
5336,3,124,EQUI,2,146,8,1,EQUI:146,EQUI:146:2,8,4
4405,3,124,EQUI,1,26,4,0,EQUI:26,EQUI:26:1,8,4
4406,3,124,EQUI,1,26,5,0,EQUI:26,EQUI:26:1,8,4
4408,3,124,EQUI,1,26,7,1,EQUI:26,EQUI:26:1,8,4
4410,3,124,EQUI,1,26,9,1,EQUI:26,EQUI:26:1,8,4
4942,3,124,EQUI,2,26,1,1,EQUI:26,EQUI:26:2,8,4
4945,3,124,EQUI,2,26,4,1,EQUI:26,EQUI:26:2,8,4
4947,3,124,EQUI,2,26,6,1,EQUI:26,EQUI:26:2,8,4
4950,3,124,EQUI,2,26,9,1,EQUI:26,EQUI:26:2,8,4
4502,3,124,EQUI,1,47,2,0,EQUI:47,EQUI:47:1,8,5
4504,3,124,EQUI,1,47,4,0,EQUI:47,EQUI:47:1,8,5
4507,3,124,EQUI,1,47,7,0,EQUI:47,EQUI:47:1,8,5
4508,3,124,EQUI,1,47,8,1,EQUI:47,EQUI:47:1,8,5
4509,3,124,EQUI,1,47,9,1,EQUI:47,EQUI:47:1,8,5
5042,3,124,EQUI,2,47,2,1,EQUI:47,EQUI:47:2,8,3
5044,3,124,EQUI,2,47,4,1,EQUI:47,EQUI:47:2,8,3
5048,3,124,EQUI,2,47,8,0,EQUI:47,EQUI:47:2,8,3
4548,3,124,EQUI,1,63,3,1,EQUI:63,EQUI:63:1,8,3
4550,3,124,EQUI,1,63,5,1,EQUI:63,EQUI:63:1,8,3
4551,3,124,EQUI,1,63,6,1,EQUI:63,EQUI:63:1,8,3
5086,3,124,EQUI,2,63,1,1,EQUI:63,EQUI:63:2,8,5
5089,3,124,EQUI,2,63,4,1,EQUI:63,EQUI:63:2,8,5
5092,3,124,EQUI,2,63,7,0,EQUI:63,EQUI:63:2,8,5
5093,3,124,EQUI,2,63,8,1,EQUI:63,EQUI:63:2,8,5
5094,3,124,EQUI,2,63,9,1,EQUI:63,EQUI:63:2,8,5
4567,3,124,EQUI,1,67,4,1,EQUI:67,EQUI:67:1,8,2
4572,3,124,EQUI,1,67,9,1,EQUI:67,EQUI:67:1,8,2
5104,3,124,EQUI,2,67,1,1,EQUI:67,EQUI:67:2,8,6
5107,3,124,EQUI,2,67,4,1,EQUI:67,EQUI:67:2,8,6
5108,3,124,EQUI,2,67,5,1,EQUI:67,EQUI:67:2,8,6
5109,3,124,EQUI,2,67,6,1,EQUI:67,EQUI:67:2,8,6
5110,3,124,EQUI,2,67,7,1,EQUI:67,EQUI:67:2,8,6
5112,3,124,EQUI,2,67,9,1,EQUI:67,EQUI:67:2,8,6
4663,3,124,EQUI,1,95,1,0,EQUI:95,EQUI:95:1,8,5
4664,3,124,EQUI,1,95,2,0,EQUI:95,EQUI:95:1,8,5
4669,3,124,EQUI,1,95,7,0,EQUI:95,EQUI:95:1,8,5
4670,3,124,EQUI,1,95,8,0,EQUI:95,EQUI:95:1,8,5
4671,3,124,EQUI,1,95,9,0,EQUI:95,EQUI:95:1,8,5
5203,3,124,EQUI,2,95,1,0,EQUI:95,EQUI:95:2,8,3
5207,3,124,EQUI,2,95,5,0,EQUI:95,EQUI:95:2,8,3
5208,3,124,EQUI,2,95,6,0,EQUI:95,EQUI:95:2,8,3
19855,9,151,FRAS,1,102,1,1,FRAS:102,FRAS:102:1,8,6
19856,9,151,FRAS,1,102,2,1,FRAS:102,FRAS:102:1,8,6
19857,9,151,FRAS,1,102,3,1,FRAS:102,FRAS:102:1,8,6
19858,9,151,FRAS,1,102,4,1,FRAS:102,FRAS:102:1,8,6
19860,9,151,FRAS,1,102,6,1,FRAS:102,FRAS:102:1,8,6
19862,9,151,FRAS,1,102,8,1,FRAS:102,FRAS:102:1,8,6
20400,9,151,FRAS,2,102,6,1,FRAS:102,FRAS:102:2,8,2
20401,9,151,FRAS,2,102,7,1,FRAS:102,FRAS:102:2,8,2
19873,9,151,FRAS,1,104,1,1,FRAS:104,FRAS:104:1,8,2
19879,9,151,FRAS,1,104,7,1,FRAS:104,FRAS:104:1,8,2
20414,9,151,FRAS,2,104,2,1,FRAS:104,FRAS:104:2,8,6
20415,9,151,FRAS,2,104,3,1,FRAS:104,FRAS:104:2,8,6
20417,9,151,FRAS,2,104,5,1,FRAS:104,FRAS:104:2,8,6
20418,9,151,FRAS,2,104,6,1,FRAS:104,FRAS:104:2,8,6
20419,9,151,FRAS,2,104,7,1,FRAS:104,FRAS:104:2,8,6
20420,9,151,FRAS,2,104,8,1,FRAS:104,FRAS:104:2,8,6
19603,9,151,FRAS,1,42,1,1,FRAS:42,FRAS:42:1,8,6
19604,9,151,FRAS,1,42,2,1,FRAS:42,FRAS:42:1,8,6
19605,9,151,FRAS,1,42,3,1,FRAS:42,FRAS:42:1,8,6
19606,9,151,FRAS,1,42,4,1,FRAS:42,FRAS:42:1,8,6
19609,9,151,FRAS,1,42,7,1,FRAS:42,FRAS:42:1,8,6
19611,9,151,FRAS,1,42,9,1,FRAS:42,FRAS:42:1,8,6
20145,9,151,FRAS,2,42,3,1,FRAS:42,FRAS:42:2,8,2
20147,9,151,FRAS,2,42,5,1,FRAS:42,FRAS:42:2,8,2
19659,9,151,FRAS,1,52,3,1,FRAS:52,FRAS:52:1,8,5
19661,9,151,FRAS,1,52,5,1,FRAS:52,FRAS:52:1,8,5
19663,9,151,FRAS,1,52,7,1,FRAS:52,FRAS:52:1,8,5
19664,9,151,FRAS,1,52,8,1,FRAS:52,FRAS:52:1,8,5
19665,9,151,FRAS,1,52,9,1,FRAS:52,FRAS:52:1,8,5
20197,9,151,FRAS,2,52,1,1,FRAS:52,FRAS:52:2,8,3
20198,9,151,FRAS,2,52,2,1,FRAS:52,FRAS:52:2,8,3
20204,9,151,FRAS,2,52,8,1,FRAS:52,FRAS:52:2,8,3
19829,9,151,FRAS,1,95,2,1,FRAS:95,FRAS:95:1,8,5
19831,9,151,FRAS,1,95,4,1,FRAS:95,FRAS:95:1,8,5
19832,9,151,FRAS,1,95,5,1,FRAS:95,FRAS:95:1,8,5
19833,9,151,FRAS,1,95,6,1,FRAS:95,FRAS:95:1,8,5
19834,9,151,FRAS,1,95,7,1,FRAS:95,FRAS:95:1,8,5
20369,9,151,FRAS,2,95,2,1,FRAS:95,FRAS:95:2,8,3
20370,9,151,FRAS,2,95,3,1,FRAS:95,FRAS:95:2,8,3
20375,9,151,FRAS,2,95,8,1,FRAS:95,FRAS:95:2,8,3
3623,3,123,HADO,1,110,5,1,HADO:110,HADO:110:1,8,3
3624,3,123,HADO,1,110,6,1,HADO:110,HADO:110:1,8,3
3627,3,123,HADO,1,110,9,1,HADO:110,HADO:110:1,8,3
4160,3,123,HADO,2,110,2,1,HADO:110,HADO:110:2,8,5
4163,3,123,HADO,2,110,5,1,HADO:110,HADO:110:2,8,5
4164,3,123,HADO,2,110,6,1,HADO:110,HADO:110:2,8,5
4166,3,123,HADO,2,110,8,1,HADO:110,HADO:110:2,8,5
4167,3,123,HADO,2,110,9,1,HADO:110,HADO:110:2,8,5
3709,3,123,HADO,1,146,1,1,HADO:146,HADO:146:1,8,4
3710,3,123,HADO,1,146,2,1,HADO:146,HADO:146:1,8,4
3713,3,123,HADO,1,146,5,1,HADO:146,HADO:146:1,8,4
3716,3,123,HADO,1,146,8,1,HADO:146,HADO:146:1,8,4
4251,3,123,HADO,2,146,3,1,HADO:146,HADO:146:2,8,4
4252,3,123,HADO,2,146,4,1,HADO:146,HADO:146:2,8,4
4255,3,123,HADO,2,146,7,1,HADO:146,HADO:146:2,8,4
4256,3,123,HADO,2,146,8,1,HADO:146,HADO:146:2,8,4
10092,6,136,HOLD,1,107,3,1,HOLD:107,HOLD:107:1,8,5
10094,6,136,HOLD,1,107,5,1,HOLD:107,HOLD:107:1,8,5
10096,6,136,HOLD,1,107,7,0,HOLD:107,HOLD:107:1,8,5
10097,6,136,HOLD,1,107,8,1,HOLD:107,HOLD:107:1,8,5
10098,6,136,HOLD,1,107,9,1,HOLD:107,HOLD:107:1,8,5
10632,6,136,HOLD,2,107,3,0,HOLD:107,HOLD:107:2,8,3
10634,6,136,HOLD,2,107,5,0,HOLD:107,HOLD:107:2,8,3
10636,6,136,HOLD,2,107,7,0,HOLD:107,HOLD:107:2,8,3
9739,6,136,HOLD,1,14,1,0,HOLD:14,HOLD:14:1,8,3
9743,6,136,HOLD,1,14,5,1,HOLD:14,HOLD:14:1,8,3
9744,6,136,HOLD,1,14,6,0,HOLD:14,HOLD:14:1,8,3
10279,6,136,HOLD,2,14,1,1,HOLD:14,HOLD:14:2,8,5
10280,6,136,HOLD,2,14,2,0,HOLD:14,HOLD:14:2,8,5
10282,6,136,HOLD,2,14,4,1,HOLD:14,HOLD:14:2,8,5
10284,6,136,HOLD,2,14,6,1,HOLD:14,HOLD:14:2,8,5
10287,6,136,HOLD,2,14,9,0,HOLD:14,HOLD:14:2,8,5
9750,6,136,HOLD,1,15,3,1,HOLD:15,HOLD:15:1,8,3
9751,6,136,HOLD,1,15,4,1,HOLD:15,HOLD:15:1,8,3
9752,6,136,HOLD,1,15,5,1,HOLD:15,HOLD:15:1,8,3
10288,6,136,HOLD,2,15,1,0,HOLD:15,HOLD:15:2,8,5
10289,6,136,HOLD,2,15,2,0,HOLD:15,HOLD:15:2,8,5
10292,6,136,HOLD,2,15,5,0,HOLD:15,HOLD:15:2,8,5
10294,6,136,HOLD,2,15,7,1,HOLD:15,HOLD:15:2,8,5
10295,6,136,HOLD,2,15,8,0,HOLD:15,HOLD:15:2,8,5
9776,6,136,HOLD,1,19,2,1,HOLD:19,HOLD:19:1,8,2
9779,6,136,HOLD,1,19,5,1,HOLD:19,HOLD:19:1,8,2
10316,6,136,HOLD,2,19,2,1,HOLD:19,HOLD:19:2,8,6
10317,6,136,HOLD,2,19,3,0,HOLD:19,HOLD:19:2,8,6
10319,6,136,HOLD,2,19,5,0,HOLD:19,HOLD:19:2,8,6
10320,6,136,HOLD,2,19,6,0,HOLD:19,HOLD:19:2,8,6
10321,6,136,HOLD,2,19,7,1,HOLD:19,HOLD:19:2,8,6
10323,6,136,HOLD,2,19,9,0,HOLD:19,HOLD:19:2,8,6
10012,6,136,HOLD,1,70,4,1,HOLD:70,HOLD:70:1,8,4
10015,6,136,HOLD,1,70,7,1,HOLD:70,HOLD:70:1,8,4
10016,6,136,HOLD,1,70,8,0,HOLD:70,HOLD:70:1,8,4
10017,6,136,HOLD,1,70,9,1,HOLD:70,HOLD:70:1,8,4
10550,6,136,HOLD,2,70,2,1,HOLD:70,HOLD:70:2,8,4
10553,6,136,HOLD,2,70,5,1,HOLD:70,HOLD:70:2,8,4
10554,6,136,HOLD,2,70,6,0,HOLD:70,HOLD:70:2,8,4
10555,6,136,HOLD,2,70,7,0,HOLD:70,HOLD:70:2,8,4
10018,6,136,HOLD,1,71,1,1,HOLD:71,HOLD:71:1,8,5
10021,6,136,HOLD,1,71,4,1,HOLD:71,HOLD:71:1,8,5
10023,6,136,HOLD,1,71,6,1,HOLD:71,HOLD:71:1,8,5
10024,6,136,HOLD,1,71,7,0,HOLD:71,HOLD:71:1,8,5
10025,6,136,HOLD,1,71,8,1,HOLD:71,HOLD:71:1,8,5
10561,6,136,HOLD,2,71,4,1,HOLD:71,HOLD:71:2,8,3
10562,6,136,HOLD,2,71,5,1,HOLD:71,HOLD:71:2,8,3
10565,6,136,HOLD,2,71,8,0,HOLD:71,HOLD:71:2,8,3
11890,6,138,KLOK,1,13,1,0,KLOK:13,KLOK:13:1,8,3
11893,6,138,KLOK,1,13,4,0,KLOK:13,KLOK:13:1,8,3
11897,6,138,KLOK,1,13,8,0,KLOK:13,KLOK:13:1,8,3
12430,6,138,KLOK,2,13,1,0,KLOK:13,KLOK:13:2,8,5
12431,6,138,KLOK,2,13,2,0,KLOK:13,KLOK:13:2,8,5
12435,6,138,KLOK,2,13,6,0,KLOK:13,KLOK:13:2,8,5
12436,6,138,KLOK,2,13,7,0,KLOK:13,KLOK:13:2,8,5
12438,6,138,KLOK,2,13,9,1,KLOK:13,KLOK:13:2,8,5
12414,6,138,KLOK,1,163,3,1,KLOK:163,KLOK:163:1,8,2
12419,6,138,KLOK,1,163,8,0,KLOK:163,KLOK:163:1,8,2
12952,6,138,KLOK,2,163,1,1,KLOK:163,KLOK:163:2,8,6
12953,6,138,KLOK,2,163,2,1,KLOK:163,KLOK:163:2,8,6
12954,6,138,KLOK,2,163,3,1,KLOK:163,KLOK:163:2,8,6
12956,6,138,KLOK,2,163,5,1,KLOK:163,KLOK:163:2,8,6
12957,6,138,KLOK,2,163,6,1,KLOK:163,KLOK:163:2,8,6
12960,6,138,KLOK,2,163,9,0,KLOK:163,KLOK:163:2,8,6
10867,6,137,MONS,1,20,4,0,MONS:20,MONS:20:1,8,5
10869,6,137,MONS,1,20,6,0,MONS:20,MONS:20:1,8,5
10870,6,137,MONS,1,20,7,1,MONS:20,MONS:20:1,8,5
10871,6,137,MONS,1,20,8,0,MONS:20,MONS:20:1,8,5
10872,6,137,MONS,1,20,9,0,MONS:20,MONS:20:1,8,5
11406,6,137,MONS,2,20,3,0,MONS:20,MONS:20:2,8,3
11410,6,137,MONS,2,20,7,0,MONS:20,MONS:20:2,8,3
11412,6,137,MONS,2,20,9,0,MONS:20,MONS:20:2,8,3
10892,6,137,MONS,1,25,2,0,MONS:25,MONS:25:1,8,6
10895,6,137,MONS,1,25,5,0,MONS:25,MONS:25:1,8,6
10896,6,137,MONS,1,25,6,1,MONS:25,MONS:25:1,8,6
10897,6,137,MONS,1,25,7,0,MONS:25,MONS:25:1,8,6
10898,6,137,MONS,1,25,8,0,MONS:25,MONS:25:1,8,6
10899,6,137,MONS,1,25,9,0,MONS:25,MONS:25:1,8,6
11431,6,137,MONS,2,25,1,0,MONS:25,MONS:25:2,8,2
11433,6,137,MONS,2,25,3,1,MONS:25,MONS:25:2,8,2
10946,6,137,MONS,1,43,2,1,MONS:43,MONS:43:1,8,2
10953,6,137,MONS,1,43,9,1,MONS:43,MONS:43:1,8,2
11485,6,137,MONS,2,43,1,1,MONS:43,MONS:43:2,8,6
11487,6,137,MONS,2,43,3,1,MONS:43,MONS:43:2,8,6
11490,6,137,MONS,2,43,6,1,MONS:43,MONS:43:2,8,6
11491,6,137,MONS,2,43,7,0,MONS:43,MONS:43:2,8,6
11492,6,137,MONS,2,43,8,0,MONS:43,MONS:43:2,8,6
11493,6,137,MONS,2,43,9,1,MONS:43,MONS:43:2,8,6
10954,6,137,MONS,1,44,1,1,MONS:44,MONS:44:1,8,5
10958,6,137,MONS,1,44,5,1,MONS:44,MONS:44:1,8,5
10960,6,137,MONS,1,44,7,0,MONS:44,MONS:44:1,8,5
10961,6,137,MONS,1,44,8,0,MONS:44,MONS:44:1,8,5
10962,6,137,MONS,1,44,9,0,MONS:44,MONS:44:1,8,5
11498,6,137,MONS,2,44,5,1,MONS:44,MONS:44:2,8,3
11499,6,137,MONS,2,44,6,0,MONS:44,MONS:44:2,8,3
11502,6,137,MONS,2,44,9,1,MONS:44,MONS:44:2,8,3
11026,6,137,MONS,1,61,1,1,MONS:61,MONS:61:1,8,3
11032,6,137,MONS,1,61,7,1,MONS:61,MONS:61:1,8,3
11033,6,137,MONS,1,61,8,0,MONS:61,MONS:61:1,8,3
11568,6,137,MONS,2,61,3,1,MONS:61,MONS:61:2,8,5
11569,6,137,MONS,2,61,4,0,MONS:61,MONS:61:2,8,5
11570,6,137,MONS,2,61,5,0,MONS:61,MONS:61:2,8,5
11572,6,137,MONS,2,61,7,0,MONS:61,MONS:61:2,8,5
11573,6,137,MONS,2,61,8,0,MONS:61,MONS:61:2,8,5
11100,6,137,MONS,1,71,3,0,MONS:71,MONS:71:1,8,4
11103,6,137,MONS,1,71,6,0,MONS:71,MONS:71:1,8,4
11104,6,137,MONS,1,71,7,0,MONS:71,MONS:71:1,8,4
11105,6,137,MONS,1,71,8,0,MONS:71,MONS:71:1,8,4
11642,6,137,MONS,2,71,5,1,MONS:71,MONS:71:2,8,4
11644,6,137,MONS,2,71,7,1,MONS:71,MONS:71:2,8,4
11645,6,137,MONS,2,71,8,1,MONS:71,MONS:71:2,8,4
11646,6,137,MONS,2,71,9,0,MONS:71,MONS:71:2,8,4
16291,8,148,NECK,1,22,1,1,NECK:22,NECK:22:1,8,5
16292,8,148,NECK,1,22,2,1,NECK:22,NECK:22:1,8,5
16293,8,148,NECK,1,22,3,1,NECK:22,NECK:22:1,8,5
16295,8,148,NECK,1,22,5,1,NECK:22,NECK:22:1,8,5
16299,8,148,NECK,1,22,9,1,NECK:22,NECK:22:1,8,5
16833,8,148,NECK,2,22,3,0,NECK:22,NECK:22:2,8,3
16836,8,148,NECK,2,22,6,1,NECK:22,NECK:22:2,8,3
16838,8,148,NECK,2,22,8,1,NECK:22,NECK:22:2,8,3
16381,8,148,NECK,1,43,1,1,NECK:43,NECK:43:1,8,6
16382,8,148,NECK,1,43,2,1,NECK:43,NECK:43:1,8,6
16385,8,148,NECK,1,43,5,1,NECK:43,NECK:43:1,8,6
16386,8,148,NECK,1,43,6,1,NECK:43,NECK:43:1,8,6
16388,8,148,NECK,1,43,8,1,NECK:43,NECK:43:1,8,6
16389,8,148,NECK,1,43,9,1,NECK:43,NECK:43:1,8,6
16928,8,148,NECK,2,43,8,1,NECK:43,NECK:43:2,8,2
16929,8,148,NECK,2,43,9,1,NECK:43,NECK:43:2,8,2
16516,8,148,NECK,1,64,1,1,NECK:64,NECK:64:1,8,5
16519,8,148,NECK,1,64,4,1,NECK:64,NECK:64:1,8,5
16521,8,148,NECK,1,64,6,1,NECK:64,NECK:64:1,8,5
16523,8,148,NECK,1,64,8,1,NECK:64,NECK:64:1,8,5
16524,8,148,NECK,1,64,9,1,NECK:64,NECK:64:1,8,5
17056,8,148,NECK,2,64,1,0,NECK:64,NECK:64:2,8,3
17058,8,148,NECK,2,64,3,1,NECK:64,NECK:64:2,8,3
17064,8,148,NECK,2,64,9,1,NECK:64,NECK:64:2,8,3
21020,9,152,OTSA,1,145,5,1,OTSA:145,OTSA:145:1,8,4
21022,9,152,OTSA,1,145,7,1,OTSA:145,OTSA:145:1,8,4
21023,9,152,OTSA,1,145,8,1,OTSA:145,OTSA:145:1,8,4
21024,9,152,OTSA,1,145,9,1,OTSA:145,OTSA:145:1,8,4
21557,9,152,OTSA,2,145,2,1,OTSA:145,OTSA:145:2,8,4
21558,9,152,OTSA,2,145,3,1,OTSA:145,OTSA:145:2,8,4
21560,9,152,OTSA,2,145,5,1,OTSA:145,OTSA:145:2,8,4
21564,9,152,OTSA,2,145,9,1,OTSA:145,OTSA:145:2,8,4
20539,9,152,OTSA,1,8,1,1,OTSA:8,OTSA:8:1,8,4
20544,9,152,OTSA,1,8,6,1,OTSA:8,OTSA:8:1,8,4
20546,9,152,OTSA,1,8,8,1,OTSA:8,OTSA:8:1,8,4
20547,9,152,OTSA,1,8,9,1,OTSA:8,OTSA:8:1,8,4
21079,9,152,OTSA,2,8,1,1,OTSA:8,OTSA:8:2,8,4
21080,9,152,OTSA,2,8,2,1,OTSA:8,OTSA:8:2,8,4
21085,9,152,OTSA,2,8,7,1,OTSA:8,OTSA:8:2,8,4
21086,9,152,OTSA,2,8,8,1,OTSA:8,OTSA:8:2,8,4
27488,10,159,SAMN,1,141,2,1,SAMN:141,SAMN:141:1,8,5
27489,10,159,SAMN,1,141,3,1,SAMN:141,SAMN:141:1,8,5
27490,10,159,SAMN,1,141,4,1,SAMN:141,SAMN:141:1,8,5
27491,10,159,SAMN,1,141,5,1,SAMN:141,SAMN:141:1,8,5
27495,10,159,SAMN,1,141,9,1,SAMN:141,SAMN:141:1,8,5
28028,10,159,SAMN,2,141,2,1,SAMN:141,SAMN:141:2,8,3
28031,10,159,SAMN,2,141,5,1,SAMN:141,SAMN:141:2,8,3
28033,10,159,SAMN,2,141,7,1,SAMN:141,SAMN:141:2,8,3
27514,10,159,SAMN,1,154,1,1,SAMN:154,SAMN:154:1,8,4
27516,10,159,SAMN,1,154,3,1,SAMN:154,SAMN:154:1,8,4
27519,10,159,SAMN,1,154,6,1,SAMN:154,SAMN:154:1,8,4
27520,10,159,SAMN,1,154,7,1,SAMN:154,SAMN:154:1,8,4
28055,10,159,SAMN,2,154,2,1,SAMN:154,SAMN:154:2,8,4
28058,10,159,SAMN,2,154,5,1,SAMN:154,SAMN:154:2,8,4
28059,10,159,SAMN,2,154,6,1,SAMN:154,SAMN:154:2,8,4
28060,10,159,SAMN,2,154,7,1,SAMN:154,SAMN:154:2,8,4
27156,10,159,SAMN,1,31,3,1,SAMN:31,SAMN:31:1,8,5
27157,10,159,SAMN,1,31,4,1,SAMN:31,SAMN:31:1,8,5
27158,10,159,SAMN,1,31,5,1,SAMN:31,SAMN:31:1,8,5
27160,10,159,SAMN,1,31,7,1,SAMN:31,SAMN:31:1,8,5
27162,10,159,SAMN,1,31,9,1,SAMN:31,SAMN:31:1,8,5
27695,10,159,SAMN,2,31,2,1,SAMN:31,SAMN:31:2,8,3
27699,10,159,SAMN,2,31,6,1,SAMN:31,SAMN:31:2,8,3
27700,10,159,SAMN,2,31,7,1,SAMN:31,SAMN:31:2,8,3
27163,10,159,SAMN,1,35,1,1,SAMN:35,SAMN:35:1,8,4
27166,10,159,SAMN,1,35,4,1,SAMN:35,SAMN:35:1,8,4
27168,10,159,SAMN,1,35,6,1,SAMN:35,SAMN:35:1,8,4
27169,10,159,SAMN,1,35,7,1,SAMN:35,SAMN:35:1,8,4
27704,10,159,SAMN,2,35,2,1,SAMN:35,SAMN:35:2,8,4
27705,10,159,SAMN,2,35,3,1,SAMN:35,SAMN:35:2,8,4
27706,10,159,SAMN,2,35,4,1,SAMN:35,SAMN:35:2,8,4
27710,10,159,SAMN,2,35,8,1,SAMN:35,SAMN:35:2,8,4
5500,5,131,TIMY,1,30,1,1,TIMY:30,TIMY:30:1,8,5
5504,5,131,TIMY,1,30,5,0,TIMY:30,TIMY:30:1,8,5
5506,5,131,TIMY,1,30,7,1,TIMY:30,TIMY:30:1,8,5
5507,5,131,TIMY,1,30,8,1,TIMY:30,TIMY:30:1,8,5
5508,5,131,TIMY,1,30,9,1,TIMY:30,TIMY:30:1,8,5
6042,5,131,TIMY,2,30,3,1,TIMY:30,TIMY:30:2,8,3
6044,5,131,TIMY,2,30,5,1,TIMY:30,TIMY:30:2,8,3
6047,5,131,TIMY,2,30,8,1,TIMY:30,TIMY:30:2,8,3
5538,5,131,TIMY,1,41,3,0,TIMY:41,TIMY:41:1,8,5
5539,5,131,TIMY,1,41,4,1,TIMY:41,TIMY:41:1,8,5
5541,5,131,TIMY,1,41,6,1,TIMY:41,TIMY:41:1,8,5
5542,5,131,TIMY,1,41,7,1,TIMY:41,TIMY:41:1,8,5
5544,5,131,TIMY,1,41,9,0,TIMY:41,TIMY:41:1,8,5
6077,5,131,TIMY,2,41,2,0,TIMY:41,TIMY:41:2,8,3
6079,5,131,TIMY,2,41,4,1,TIMY:41,TIMY:41:2,8,3
6082,5,131,TIMY,2,41,7,0,TIMY:41,TIMY:41:2,8,3
5762,5,131,TIMY,1,95,2,0,TIMY:95,TIMY:95:1,8,5
5764,5,131,TIMY,1,95,4,0,TIMY:95,TIMY:95:1,8,5
5765,5,131,TIMY,1,95,5,0,TIMY:95,TIMY:95:1,8,5
5766,5,131,TIMY,1,95,6,1,TIMY:95,TIMY:95:1,8,5
5768,5,131,TIMY,1,95,8,0,TIMY:95,TIMY:95:1,8,5
6302,5,131,TIMY,2,95,2,1,TIMY:95,TIMY:95:2,8,3
6307,5,131,TIMY,2,95,7,1,TIMY:95,TIMY:95:2,8,3
6308,5,131,TIMY,2,95,8,1,TIMY:95,TIMY:95:2,8,3
21808,9,153,TZEN,1,50,1,0,TZEN:50,TZEN:50:1,8,5
21809,9,153,TZEN,1,50,2,1,TZEN:50,TZEN:50:1,8,5
21813,9,153,TZEN,1,50,6,1,TZEN:50,TZEN:50:1,8,5
21814,9,153,TZEN,1,50,7,1,TZEN:50,TZEN:50:1,8,5
21816,9,153,TZEN,1,50,9,1,TZEN:50,TZEN:50:1,8,5
22348,9,153,TZEN,2,50,1,1,TZEN:50,TZEN:50:2,8,3
22354,9,153,TZEN,2,50,7,1,TZEN:50,TZEN:50:2,8,3
22356,9,153,TZEN,2,50,9,1,TZEN:50,TZEN:50:2,8,3
21907,9,153,TZEN,1,70,1,1,TZEN:70,TZEN:70:1,8,4
